DateTime,Observed,HMS,LSTM,LSTM_HMS
10/29/1989,NaN,NaN,NaN,NaN
10/30/1989,NaN,NaN,NaN,NaN
10/31/1989,NaN,NaN,NaN,NaN
11/1/1989,NaN,NaN,NaN,NaN
11/2/1989,NaN,NaN,NaN,NaN
11/3/1989,NaN,NaN,NaN,NaN
11/4/1989,NaN,NaN,NaN,NaN
11/5/1989,NaN,NaN,NaN,NaN
11/6/1989,NaN,NaN,NaN,NaN
11/7/1989,NaN,NaN,NaN,NaN
11/8/1989,NaN,NaN,NaN,NaN
11/9/1989,NaN,NaN,NaN,NaN
11/10/1989,NaN,NaN,NaN,NaN
11/11/1989,NaN,NaN,NaN,NaN
11/12/1989,NaN,NaN,NaN,NaN
11/13/1989,NaN,NaN,NaN,NaN
11/14/1989,NaN,NaN,NaN,NaN
11/15/1989,NaN,NaN,NaN,NaN
11/16/1989,NaN,NaN,NaN,NaN
11/17/1989,NaN,NaN,NaN,NaN
11/18/1989,NaN,NaN,NaN,NaN
11/19/1989,NaN,NaN,NaN,NaN
11/20/1989,NaN,NaN,NaN,NaN
11/21/1989,NaN,NaN,NaN,NaN
11/22/1989,NaN,NaN,NaN,NaN
11/23/1989,NaN,NaN,NaN,NaN
11/24/1989,NaN,NaN,NaN,NaN
11/25/1989,NaN,NaN,NaN,NaN
11/26/1989,NaN,NaN,NaN,NaN
11/27/1989,NaN,NaN,NaN,NaN
11/28/1989,NaN,NaN,NaN,NaN
11/29/1989,NaN,NaN,NaN,NaN
11/30/1989,NaN,NaN,NaN,NaN
12/1/1989,NaN,NaN,NaN,NaN
12/2/1989,NaN,NaN,NaN,NaN
12/3/1989,NaN,NaN,NaN,NaN
12/4/1989,NaN,NaN,NaN,NaN
12/5/1989,NaN,NaN,NaN,NaN
12/6/1989,NaN,NaN,NaN,NaN
12/7/1989,NaN,NaN,NaN,NaN
12/8/1989,NaN,NaN,NaN,NaN
12/9/1989,NaN,NaN,NaN,NaN
12/10/1989,NaN,NaN,NaN,NaN
12/11/1989,NaN,NaN,NaN,NaN
12/12/1989,NaN,NaN,NaN,NaN
12/13/1989,NaN,NaN,NaN,NaN
12/14/1989,NaN,NaN,NaN,NaN
12/15/1989,NaN,NaN,NaN,NaN
12/16/1989,NaN,NaN,NaN,NaN
12/17/1989,NaN,NaN,NaN,NaN
12/18/1989,NaN,NaN,NaN,NaN
12/19/1989,NaN,NaN,NaN,NaN
12/20/1989,NaN,NaN,NaN,NaN
12/21/1989,NaN,NaN,NaN,NaN
12/22/1989,NaN,NaN,NaN,NaN
12/23/1989,NaN,NaN,NaN,NaN
12/24/1989,NaN,NaN,NaN,NaN
12/25/1989,NaN,NaN,NaN,NaN
12/26/1989,NaN,NaN,NaN,NaN
12/27/1989,NaN,NaN,NaN,NaN
12/28/1989,NaN,NaN,NaN,NaN
12/29/1989,NaN,NaN,NaN,NaN
12/30/1989,NaN,NaN,NaN,NaN
12/31/1989,NaN,NaN,NaN,NaN
1/1/1990,NaN,NaN,NaN,NaN
1/2/1990,NaN,NaN,NaN,NaN
1/3/1990,NaN,NaN,NaN,NaN
1/4/1990,NaN,NaN,NaN,NaN
1/5/1990,NaN,NaN,NaN,NaN
1/6/1990,NaN,NaN,NaN,NaN
1/7/1990,NaN,NaN,NaN,NaN
1/8/1990,NaN,NaN,NaN,NaN
1/9/1990,NaN,NaN,NaN,NaN
1/10/1990,NaN,NaN,NaN,NaN
1/11/1990,NaN,NaN,NaN,NaN
1/12/1990,NaN,NaN,NaN,NaN
1/13/1990,NaN,NaN,NaN,NaN
1/14/1990,NaN,NaN,NaN,NaN
1/15/1990,NaN,NaN,NaN,NaN
1/16/1990,NaN,NaN,NaN,NaN
1/17/1990,NaN,NaN,NaN,NaN
1/18/1990,NaN,NaN,NaN,NaN
1/19/1990,NaN,NaN,NaN,NaN
1/20/1990,NaN,NaN,NaN,NaN
1/21/1990,NaN,NaN,NaN,NaN
1/22/1990,NaN,NaN,NaN,NaN
1/23/1990,NaN,NaN,NaN,NaN
1/24/1990,NaN,NaN,NaN,NaN
1/25/1990,NaN,NaN,NaN,NaN
1/26/1990,NaN,NaN,NaN,NaN
1/27/1990,NaN,NaN,NaN,NaN
1/28/1990,NaN,NaN,NaN,NaN
1/29/1990,NaN,NaN,NaN,NaN
1/30/1990,NaN,NaN,NaN,NaN
1/31/1990,NaN,NaN,NaN,NaN
2/1/1990,NaN,NaN,NaN,NaN
2/2/1990,NaN,NaN,NaN,NaN
2/3/1990,NaN,NaN,NaN,NaN
2/4/1990,NaN,NaN,NaN,NaN
2/5/1990,NaN,NaN,NaN,NaN
2/6/1990,NaN,NaN,NaN,NaN
2/7/1990,NaN,NaN,NaN,NaN
2/8/1990,NaN,NaN,NaN,NaN
2/9/1990,NaN,NaN,NaN,NaN
2/10/1990,NaN,NaN,NaN,NaN
2/11/1990,NaN,NaN,NaN,NaN
2/12/1990,NaN,NaN,NaN,NaN
2/13/1990,NaN,NaN,NaN,NaN
2/14/1990,NaN,NaN,NaN,NaN
2/15/1990,NaN,NaN,NaN,NaN
2/16/1990,NaN,NaN,NaN,NaN
2/17/1990,NaN,NaN,NaN,NaN
2/18/1990,NaN,NaN,NaN,NaN
2/19/1990,NaN,NaN,NaN,NaN
2/20/1990,NaN,NaN,NaN,NaN
2/21/1990,NaN,NaN,NaN,NaN
2/22/1990,NaN,NaN,NaN,NaN
2/23/1990,NaN,NaN,NaN,NaN
2/24/1990,NaN,NaN,NaN,NaN
2/25/1990,NaN,NaN,NaN,NaN
2/26/1990,NaN,NaN,NaN,NaN
2/27/1990,NaN,NaN,NaN,NaN
2/28/1990,NaN,NaN,NaN,NaN
3/1/1990,NaN,NaN,NaN,NaN
3/2/1990,NaN,NaN,NaN,NaN
3/3/1990,NaN,NaN,NaN,NaN
3/4/1990,NaN,NaN,NaN,NaN
3/5/1990,NaN,NaN,NaN,NaN
3/6/1990,NaN,NaN,NaN,NaN
3/7/1990,NaN,NaN,NaN,NaN
3/8/1990,NaN,NaN,NaN,NaN
3/9/1990,NaN,NaN,NaN,NaN
3/10/1990,NaN,NaN,NaN,NaN
3/11/1990,NaN,NaN,NaN,NaN
3/12/1990,NaN,NaN,NaN,NaN
3/13/1990,NaN,NaN,NaN,NaN
3/14/1990,NaN,NaN,NaN,NaN
3/15/1990,NaN,NaN,NaN,NaN
3/16/1990,NaN,NaN,NaN,NaN
3/17/1990,NaN,NaN,NaN,NaN
3/18/1990,NaN,NaN,NaN,NaN
3/19/1990,NaN,NaN,NaN,NaN
3/20/1990,NaN,NaN,NaN,NaN
3/21/1990,NaN,NaN,NaN,NaN
3/22/1990,NaN,NaN,NaN,NaN
3/23/1990,NaN,NaN,NaN,NaN
3/24/1990,NaN,NaN,NaN,NaN
3/25/1990,NaN,NaN,NaN,NaN
3/26/1990,NaN,NaN,NaN,NaN
3/27/1990,NaN,NaN,NaN,NaN
3/28/1990,NaN,NaN,NaN,NaN
3/29/1990,NaN,NaN,NaN,NaN
3/30/1990,NaN,NaN,NaN,NaN
3/31/1990,NaN,NaN,NaN,NaN
4/1/1990,NaN,NaN,NaN,NaN
4/2/1990,NaN,NaN,NaN,NaN
4/3/1990,NaN,NaN,NaN,NaN
4/4/1990,NaN,NaN,NaN,NaN
4/5/1990,NaN,NaN,NaN,NaN
4/6/1990,NaN,NaN,NaN,NaN
4/7/1990,NaN,NaN,NaN,NaN
4/8/1990,NaN,NaN,NaN,NaN
4/9/1990,NaN,NaN,NaN,NaN
4/10/1990,NaN,NaN,NaN,NaN
4/11/1990,NaN,NaN,NaN,NaN
4/12/1990,NaN,NaN,NaN,NaN
4/13/1990,NaN,NaN,NaN,NaN
4/14/1990,NaN,NaN,NaN,NaN
4/15/1990,NaN,NaN,NaN,NaN
4/16/1990,NaN,NaN,NaN,NaN
4/17/1990,NaN,NaN,NaN,NaN
4/18/1990,NaN,NaN,NaN,NaN
4/19/1990,NaN,NaN,NaN,NaN
4/20/1990,NaN,NaN,NaN,NaN
4/21/1990,NaN,NaN,NaN,NaN
4/22/1990,NaN,NaN,NaN,NaN
4/23/1990,NaN,NaN,NaN,NaN
4/24/1990,NaN,NaN,NaN,NaN
4/25/1990,NaN,NaN,NaN,NaN
4/26/1990,NaN,NaN,NaN,NaN
4/27/1990,NaN,NaN,NaN,NaN
4/28/1990,NaN,NaN,NaN,NaN
4/29/1990,NaN,NaN,NaN,NaN
4/30/1990,NaN,NaN,NaN,NaN
5/1/1990,NaN,NaN,NaN,NaN
5/2/1990,NaN,NaN,NaN,NaN
5/3/1990,NaN,NaN,NaN,NaN
5/4/1990,NaN,NaN,NaN,NaN
5/5/1990,NaN,NaN,NaN,NaN
5/6/1990,NaN,NaN,NaN,NaN
5/7/1990,NaN,NaN,NaN,NaN
5/8/1990,NaN,NaN,NaN,NaN
5/9/1990,NaN,NaN,NaN,NaN
5/10/1990,NaN,NaN,NaN,NaN
5/11/1990,NaN,NaN,NaN,NaN
5/12/1990,NaN,NaN,NaN,NaN
5/13/1990,NaN,NaN,NaN,NaN
5/14/1990,NaN,NaN,NaN,NaN
5/15/1990,NaN,NaN,NaN,NaN
5/16/1990,NaN,NaN,NaN,NaN
5/17/1990,NaN,NaN,NaN,NaN
5/18/1990,NaN,NaN,NaN,NaN
5/19/1990,NaN,NaN,NaN,NaN
5/20/1990,NaN,NaN,NaN,NaN
5/21/1990,NaN,NaN,NaN,NaN
5/22/1990,NaN,NaN,NaN,NaN
5/23/1990,NaN,NaN,NaN,NaN
5/24/1990,NaN,NaN,NaN,NaN
5/25/1990,NaN,NaN,NaN,NaN
5/26/1990,NaN,NaN,NaN,NaN
5/27/1990,NaN,NaN,NaN,NaN
5/28/1990,NaN,NaN,NaN,NaN
5/29/1990,NaN,NaN,NaN,NaN
5/30/1990,NaN,NaN,NaN,NaN
5/31/1990,NaN,NaN,NaN,NaN
6/1/1990,NaN,NaN,NaN,NaN
6/2/1990,NaN,NaN,NaN,NaN
6/3/1990,NaN,NaN,NaN,NaN
6/4/1990,NaN,NaN,NaN,NaN
6/5/1990,NaN,NaN,NaN,NaN
6/6/1990,NaN,NaN,NaN,NaN
6/7/1990,NaN,NaN,NaN,NaN
6/8/1990,NaN,NaN,NaN,NaN
6/9/1990,NaN,NaN,NaN,NaN
6/10/1990,NaN,NaN,NaN,NaN
6/11/1990,NaN,NaN,NaN,NaN
6/12/1990,NaN,NaN,NaN,NaN
6/13/1990,NaN,NaN,NaN,NaN
6/14/1990,NaN,NaN,NaN,NaN
6/15/1990,NaN,NaN,NaN,NaN
6/16/1990,NaN,NaN,NaN,NaN
6/17/1990,NaN,NaN,NaN,NaN
6/18/1990,NaN,NaN,NaN,NaN
6/19/1990,NaN,NaN,NaN,NaN
6/20/1990,NaN,NaN,NaN,NaN
6/21/1990,NaN,NaN,NaN,NaN
6/22/1990,NaN,NaN,NaN,NaN
6/23/1990,NaN,NaN,NaN,NaN
6/24/1990,NaN,NaN,NaN,NaN
6/25/1990,NaN,NaN,NaN,NaN
6/26/1990,NaN,NaN,NaN,NaN
6/27/1990,NaN,NaN,NaN,NaN
6/28/1990,NaN,NaN,NaN,NaN
6/29/1990,NaN,NaN,NaN,NaN
6/30/1990,NaN,NaN,NaN,NaN
7/1/1990,NaN,NaN,NaN,NaN
7/2/1990,NaN,NaN,NaN,NaN
7/3/1990,NaN,NaN,NaN,NaN
7/4/1990,NaN,NaN,NaN,NaN
7/5/1990,NaN,NaN,NaN,NaN
7/6/1990,NaN,NaN,NaN,NaN
7/7/1990,NaN,NaN,NaN,NaN
7/8/1990,NaN,NaN,NaN,NaN
7/9/1990,NaN,NaN,NaN,NaN
7/10/1990,NaN,NaN,NaN,NaN
7/11/1990,NaN,NaN,NaN,NaN
7/12/1990,NaN,NaN,NaN,NaN
7/13/1990,NaN,NaN,NaN,NaN
7/14/1990,NaN,NaN,NaN,NaN
7/15/1990,NaN,NaN,NaN,NaN
7/16/1990,NaN,NaN,NaN,NaN
7/17/1990,NaN,NaN,NaN,NaN
7/18/1990,NaN,NaN,NaN,NaN
7/19/1990,NaN,NaN,NaN,NaN
7/20/1990,NaN,NaN,NaN,NaN
7/21/1990,NaN,NaN,NaN,NaN
7/22/1990,NaN,NaN,NaN,NaN
7/23/1990,NaN,NaN,NaN,NaN
7/24/1990,NaN,NaN,NaN,NaN
7/25/1990,NaN,NaN,NaN,NaN
7/26/1990,NaN,NaN,NaN,NaN
7/27/1990,NaN,NaN,NaN,NaN
7/28/1990,NaN,NaN,NaN,NaN
7/29/1990,NaN,NaN,NaN,NaN
7/30/1990,NaN,NaN,NaN,NaN
7/31/1990,NaN,NaN,NaN,NaN
8/1/1990,NaN,NaN,NaN,NaN
8/2/1990,NaN,NaN,NaN,NaN
8/3/1990,NaN,NaN,NaN,NaN
8/4/1990,NaN,NaN,NaN,NaN
8/5/1990,NaN,NaN,NaN,NaN
8/6/1990,NaN,NaN,NaN,NaN
8/7/1990,NaN,NaN,NaN,NaN
8/8/1990,NaN,NaN,NaN,NaN
8/9/1990,NaN,NaN,NaN,NaN
8/10/1990,NaN,NaN,NaN,NaN
8/11/1990,NaN,NaN,NaN,NaN
8/12/1990,NaN,NaN,NaN,NaN
8/13/1990,NaN,NaN,NaN,NaN
8/14/1990,NaN,NaN,NaN,NaN
8/15/1990,NaN,NaN,NaN,NaN
8/16/1990,NaN,NaN,NaN,NaN
8/17/1990,NaN,NaN,NaN,NaN
8/18/1990,NaN,NaN,NaN,NaN
8/19/1990,NaN,NaN,NaN,NaN
8/20/1990,NaN,NaN,NaN,NaN
8/21/1990,NaN,NaN,NaN,NaN
8/22/1990,NaN,NaN,NaN,NaN
8/23/1990,NaN,NaN,NaN,NaN
8/24/1990,NaN,NaN,NaN,NaN
8/25/1990,NaN,NaN,NaN,NaN
8/26/1990,NaN,NaN,NaN,NaN
8/27/1990,NaN,NaN,NaN,NaN
8/28/1990,NaN,NaN,NaN,NaN
8/29/1990,NaN,NaN,NaN,NaN
8/30/1990,NaN,NaN,NaN,NaN
8/31/1990,NaN,NaN,NaN,NaN
9/1/1990,NaN,NaN,NaN,NaN
9/2/1990,NaN,NaN,NaN,NaN
9/3/1990,NaN,NaN,NaN,NaN
9/4/1990,NaN,NaN,NaN,NaN
9/5/1990,NaN,NaN,NaN,NaN
9/6/1990,NaN,NaN,NaN,NaN
9/7/1990,NaN,NaN,NaN,NaN
9/8/1990,NaN,NaN,NaN,NaN
9/9/1990,NaN,NaN,NaN,NaN
9/10/1990,NaN,NaN,NaN,NaN
9/11/1990,NaN,NaN,NaN,NaN
9/12/1990,NaN,NaN,NaN,NaN
9/13/1990,NaN,NaN,NaN,NaN
9/14/1990,NaN,NaN,NaN,NaN
9/15/1990,NaN,NaN,NaN,NaN
9/16/1990,NaN,NaN,NaN,NaN
9/17/1990,NaN,NaN,NaN,NaN
9/18/1990,NaN,NaN,NaN,NaN
9/19/1990,NaN,NaN,NaN,NaN
9/20/1990,NaN,NaN,NaN,NaN
9/21/1990,NaN,NaN,NaN,NaN
9/22/1990,NaN,NaN,NaN,NaN
9/23/1990,NaN,NaN,NaN,NaN
9/24/1990,NaN,NaN,NaN,NaN
9/25/1990,NaN,NaN,NaN,NaN
9/26/1990,NaN,NaN,NaN,NaN
9/27/1990,NaN,NaN,NaN,NaN
9/28/1990,NaN,NaN,NaN,NaN
9/29/1990,NaN,NaN,NaN,NaN
9/30/1990,NaN,NaN,NaN,NaN
10/1/1990,NaN,NaN,NaN,NaN
10/2/1990,NaN,NaN,NaN,NaN
10/3/1990,NaN,NaN,NaN,NaN
10/4/1990,NaN,NaN,NaN,NaN
10/5/1990,NaN,NaN,NaN,NaN
10/6/1990,NaN,NaN,NaN,NaN
10/7/1990,NaN,NaN,NaN,NaN
10/8/1990,NaN,NaN,NaN,NaN
10/9/1990,NaN,NaN,NaN,NaN
10/10/1990,NaN,NaN,NaN,NaN
10/11/1990,NaN,NaN,NaN,NaN
10/12/1990,NaN,NaN,NaN,NaN
10/13/1990,NaN,NaN,NaN,NaN
10/14/1990,NaN,NaN,NaN,NaN
10/15/1990,NaN,NaN,NaN,NaN
10/16/1990,NaN,NaN,NaN,NaN
10/17/1990,NaN,NaN,NaN,NaN
10/18/1990,NaN,NaN,NaN,NaN
10/19/1990,NaN,NaN,NaN,NaN
10/20/1990,NaN,NaN,NaN,NaN
10/21/1990,NaN,NaN,NaN,NaN
10/22/1990,NaN,NaN,NaN,NaN
10/23/1990,NaN,NaN,NaN,NaN
10/24/1990,NaN,NaN,NaN,NaN
10/25/1990,NaN,NaN,NaN,NaN
10/26/1990,NaN,NaN,NaN,NaN
10/27/1990,NaN,NaN,NaN,NaN
10/28/1990,NaN,NaN,NaN,NaN
10/29/1990,NaN,NaN,NaN,NaN
10/30/1990,NaN,NaN,NaN,NaN
10/31/1990,NaN,NaN,NaN,NaN
11/1/1990,NaN,NaN,NaN,NaN
11/2/1990,NaN,NaN,NaN,NaN
11/3/1990,NaN,NaN,NaN,NaN
11/4/1990,NaN,NaN,NaN,NaN
11/5/1990,NaN,NaN,NaN,NaN
11/6/1990,NaN,NaN,NaN,NaN
11/7/1990,NaN,NaN,NaN,NaN
11/8/1990,NaN,NaN,NaN,NaN
11/9/1990,NaN,NaN,NaN,NaN
11/10/1990,NaN,NaN,NaN,NaN
11/11/1990,NaN,NaN,NaN,NaN
11/12/1990,NaN,NaN,NaN,NaN
11/13/1990,NaN,NaN,NaN,NaN
11/14/1990,NaN,NaN,NaN,NaN
11/15/1990,NaN,NaN,NaN,NaN
11/16/1990,NaN,NaN,NaN,NaN
11/17/1990,NaN,NaN,NaN,NaN
11/18/1990,NaN,NaN,NaN,NaN
11/19/1990,NaN,NaN,NaN,NaN
11/20/1990,NaN,NaN,NaN,NaN
11/21/1990,NaN,NaN,NaN,NaN
11/22/1990,NaN,NaN,NaN,NaN
11/23/1990,NaN,NaN,NaN,NaN
11/24/1990,NaN,NaN,NaN,NaN
11/25/1990,NaN,NaN,NaN,NaN
11/26/1990,NaN,NaN,NaN,NaN
11/27/1990,NaN,NaN,NaN,NaN
11/28/1990,NaN,NaN,NaN,NaN
11/29/1990,NaN,NaN,NaN,NaN
11/30/1990,NaN,NaN,NaN,NaN
12/1/1990,NaN,NaN,NaN,NaN
12/2/1990,NaN,NaN,NaN,NaN
12/3/1990,NaN,NaN,NaN,NaN
12/4/1990,NaN,NaN,NaN,NaN
12/5/1990,NaN,NaN,NaN,NaN
12/6/1990,NaN,NaN,NaN,NaN
12/7/1990,NaN,NaN,NaN,NaN
12/8/1990,NaN,NaN,NaN,NaN
12/9/1990,NaN,NaN,NaN,NaN
12/10/1990,NaN,NaN,NaN,NaN
12/11/1990,NaN,NaN,NaN,NaN
12/12/1990,NaN,NaN,NaN,NaN
12/13/1990,NaN,NaN,NaN,NaN
12/14/1990,NaN,NaN,NaN,NaN
12/15/1990,NaN,NaN,NaN,NaN
12/16/1990,NaN,NaN,NaN,NaN
12/17/1990,NaN,NaN,NaN,NaN
12/18/1990,NaN,NaN,NaN,NaN
12/19/1990,NaN,NaN,NaN,NaN
12/20/1990,NaN,NaN,NaN,NaN
12/21/1990,NaN,NaN,NaN,NaN
12/22/1990,NaN,NaN,NaN,NaN
12/23/1990,NaN,NaN,NaN,NaN
12/24/1990,NaN,NaN,NaN,NaN
12/25/1990,NaN,NaN,NaN,NaN
12/26/1990,NaN,NaN,NaN,NaN
12/27/1990,NaN,NaN,NaN,NaN
12/28/1990,NaN,NaN,NaN,NaN
12/29/1990,NaN,NaN,NaN,NaN
12/30/1990,NaN,NaN,NaN,NaN
12/31/1990,NaN,NaN,NaN,NaN
1/1/1991,NaN,NaN,NaN,NaN
1/2/1991,NaN,NaN,NaN,NaN
1/3/1991,NaN,NaN,NaN,NaN
1/4/1991,NaN,NaN,NaN,NaN
1/5/1991,NaN,NaN,NaN,NaN
1/6/1991,NaN,NaN,NaN,NaN
1/7/1991,NaN,NaN,NaN,NaN
1/8/1991,NaN,NaN,NaN,NaN
1/9/1991,NaN,NaN,NaN,NaN
1/10/1991,NaN,NaN,NaN,NaN
1/11/1991,NaN,NaN,NaN,NaN
1/12/1991,NaN,NaN,NaN,NaN
1/13/1991,NaN,NaN,NaN,NaN
1/14/1991,NaN,NaN,NaN,NaN
1/15/1991,NaN,NaN,NaN,NaN
1/16/1991,NaN,NaN,NaN,NaN
1/17/1991,NaN,NaN,NaN,NaN
1/18/1991,NaN,NaN,NaN,NaN
1/19/1991,NaN,NaN,NaN,NaN
1/20/1991,NaN,NaN,NaN,NaN
1/21/1991,NaN,NaN,NaN,NaN
1/22/1991,NaN,NaN,NaN,NaN
1/23/1991,NaN,NaN,NaN,NaN
1/24/1991,NaN,NaN,NaN,NaN
1/25/1991,NaN,NaN,NaN,NaN
1/26/1991,NaN,NaN,NaN,NaN
1/27/1991,NaN,NaN,NaN,NaN
1/28/1991,NaN,NaN,NaN,NaN
1/29/1991,NaN,NaN,NaN,NaN
1/30/1991,NaN,NaN,NaN,NaN
1/31/1991,NaN,NaN,NaN,NaN
2/1/1991,NaN,NaN,NaN,NaN
2/2/1991,NaN,NaN,NaN,NaN
2/3/1991,NaN,NaN,NaN,NaN
2/4/1991,NaN,NaN,NaN,NaN
2/5/1991,NaN,NaN,NaN,NaN
2/6/1991,NaN,NaN,NaN,NaN
2/7/1991,NaN,NaN,NaN,NaN
2/8/1991,NaN,NaN,NaN,NaN
2/9/1991,NaN,NaN,NaN,NaN
2/10/1991,NaN,NaN,NaN,NaN
2/11/1991,NaN,NaN,NaN,NaN
2/12/1991,NaN,NaN,NaN,NaN
2/13/1991,NaN,NaN,NaN,NaN
2/14/1991,NaN,NaN,NaN,NaN
2/15/1991,NaN,NaN,NaN,NaN
2/16/1991,NaN,NaN,NaN,NaN
2/17/1991,NaN,NaN,NaN,NaN
2/18/1991,NaN,NaN,NaN,NaN
2/19/1991,NaN,NaN,NaN,NaN
2/20/1991,NaN,NaN,NaN,NaN
2/21/1991,NaN,NaN,NaN,NaN
2/22/1991,NaN,NaN,NaN,NaN
2/23/1991,NaN,NaN,NaN,NaN
2/24/1991,NaN,NaN,NaN,NaN
2/25/1991,NaN,NaN,NaN,NaN
2/26/1991,NaN,NaN,NaN,NaN
2/27/1991,NaN,NaN,NaN,NaN
2/28/1991,NaN,NaN,NaN,NaN
3/1/1991,NaN,NaN,NaN,NaN
3/2/1991,NaN,NaN,NaN,NaN
3/3/1991,NaN,NaN,NaN,NaN
3/4/1991,NaN,NaN,NaN,NaN
3/5/1991,NaN,NaN,NaN,NaN
3/6/1991,NaN,NaN,NaN,NaN
3/7/1991,NaN,NaN,NaN,NaN
3/8/1991,NaN,NaN,NaN,NaN
3/9/1991,NaN,NaN,NaN,NaN
3/10/1991,NaN,NaN,NaN,NaN
3/11/1991,NaN,NaN,NaN,NaN
3/12/1991,NaN,NaN,NaN,NaN
3/13/1991,NaN,NaN,NaN,NaN
3/14/1991,NaN,NaN,NaN,NaN
3/15/1991,NaN,NaN,NaN,NaN
3/16/1991,NaN,NaN,NaN,NaN
3/17/1991,NaN,NaN,NaN,NaN
3/18/1991,NaN,NaN,NaN,NaN
3/19/1991,NaN,NaN,NaN,NaN
3/20/1991,NaN,NaN,NaN,NaN
3/21/1991,NaN,NaN,NaN,NaN
3/22/1991,NaN,NaN,NaN,NaN
3/23/1991,NaN,NaN,NaN,NaN
3/24/1991,NaN,NaN,NaN,NaN
3/25/1991,NaN,NaN,NaN,NaN
3/26/1991,NaN,NaN,NaN,NaN
3/27/1991,NaN,NaN,NaN,NaN
3/28/1991,NaN,NaN,NaN,NaN
3/29/1991,NaN,NaN,NaN,NaN
3/30/1991,NaN,NaN,NaN,NaN
3/31/1991,NaN,NaN,NaN,NaN
4/1/1991,NaN,NaN,NaN,NaN
4/2/1991,NaN,NaN,NaN,NaN
4/3/1991,NaN,NaN,NaN,NaN
4/4/1991,NaN,NaN,NaN,NaN
4/5/1991,NaN,NaN,NaN,NaN
4/6/1991,NaN,NaN,NaN,NaN
4/7/1991,NaN,NaN,NaN,NaN
4/8/1991,NaN,NaN,NaN,NaN
4/9/1991,NaN,NaN,NaN,NaN
4/10/1991,NaN,NaN,NaN,NaN
4/11/1991,NaN,NaN,NaN,NaN
4/12/1991,NaN,NaN,NaN,NaN
4/13/1991,NaN,NaN,NaN,NaN
4/14/1991,NaN,NaN,NaN,NaN
4/15/1991,NaN,NaN,NaN,NaN
4/16/1991,NaN,NaN,NaN,NaN
4/17/1991,NaN,NaN,NaN,NaN
4/18/1991,NaN,NaN,NaN,NaN
4/19/1991,NaN,NaN,NaN,NaN
4/20/1991,NaN,NaN,NaN,NaN
4/21/1991,NaN,NaN,NaN,NaN
4/22/1991,NaN,NaN,NaN,NaN
4/23/1991,NaN,NaN,NaN,NaN
4/24/1991,NaN,NaN,NaN,NaN
4/25/1991,NaN,NaN,NaN,NaN
4/26/1991,NaN,NaN,NaN,NaN
4/27/1991,NaN,NaN,NaN,NaN
4/28/1991,NaN,NaN,NaN,NaN
4/29/1991,NaN,NaN,NaN,NaN
4/30/1991,NaN,NaN,NaN,NaN
5/1/1991,NaN,NaN,NaN,NaN
5/2/1991,NaN,NaN,NaN,NaN
5/3/1991,NaN,NaN,NaN,NaN
5/4/1991,NaN,NaN,NaN,NaN
5/5/1991,NaN,NaN,NaN,NaN
5/6/1991,NaN,NaN,NaN,NaN
5/7/1991,NaN,NaN,NaN,NaN
5/8/1991,NaN,NaN,NaN,NaN
5/9/1991,NaN,NaN,NaN,NaN
5/10/1991,NaN,NaN,NaN,NaN
5/11/1991,NaN,NaN,NaN,NaN
5/12/1991,NaN,NaN,NaN,NaN
5/13/1991,NaN,NaN,NaN,NaN
5/14/1991,NaN,NaN,NaN,NaN
5/15/1991,NaN,NaN,NaN,NaN
5/16/1991,NaN,NaN,NaN,NaN
5/17/1991,NaN,NaN,NaN,NaN
5/18/1991,NaN,NaN,NaN,NaN
5/19/1991,NaN,NaN,NaN,NaN
5/20/1991,NaN,NaN,NaN,NaN
5/21/1991,NaN,NaN,NaN,NaN
5/22/1991,NaN,NaN,NaN,NaN
5/23/1991,NaN,NaN,NaN,NaN
5/24/1991,NaN,NaN,NaN,NaN
5/25/1991,NaN,NaN,NaN,NaN
5/26/1991,NaN,NaN,NaN,NaN
5/27/1991,NaN,NaN,NaN,NaN
5/28/1991,NaN,NaN,NaN,NaN
5/29/1991,NaN,NaN,NaN,NaN
5/30/1991,NaN,NaN,NaN,NaN
5/31/1991,NaN,NaN,NaN,NaN
6/1/1991,NaN,NaN,NaN,NaN
6/2/1991,NaN,NaN,NaN,NaN
6/3/1991,NaN,NaN,NaN,NaN
6/4/1991,NaN,NaN,NaN,NaN
6/5/1991,NaN,NaN,NaN,NaN
6/6/1991,NaN,NaN,NaN,NaN
6/7/1991,NaN,NaN,NaN,NaN
6/8/1991,NaN,NaN,NaN,NaN
6/9/1991,NaN,NaN,NaN,NaN
6/10/1991,NaN,NaN,NaN,NaN
6/11/1991,NaN,NaN,NaN,NaN
6/12/1991,NaN,NaN,NaN,NaN
6/13/1991,NaN,NaN,NaN,NaN
6/14/1991,NaN,NaN,NaN,NaN
6/15/1991,NaN,NaN,NaN,NaN
6/16/1991,NaN,NaN,NaN,NaN
6/17/1991,NaN,NaN,NaN,NaN
6/18/1991,NaN,NaN,NaN,NaN
6/19/1991,NaN,NaN,NaN,NaN
6/20/1991,NaN,NaN,NaN,NaN
6/21/1991,NaN,NaN,NaN,NaN
6/22/1991,NaN,NaN,NaN,NaN
6/23/1991,NaN,NaN,NaN,NaN
6/24/1991,NaN,NaN,NaN,NaN
6/25/1991,NaN,NaN,NaN,NaN
6/26/1991,NaN,NaN,NaN,NaN
6/27/1991,NaN,NaN,NaN,NaN
